Id;Data;Hora;Hour;Type;Operador;Categoria;Classe;Adults;Children;Bebies;Local Recolha;GPS Recolha;Local Entrega;GPS Entrega;Duration;Distance;Price
AT035132;22/05/2024;17:20;17;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Faro Airport;;Alfagar;;00:35;38;55,00
AT036794;22/05/2024;17:30;17;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;2;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT036796;22/05/2024;17:50;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036797;22/05/2024;17:53;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036792;22/05/2024;18:00;18;;Alfa Tours & Transfers;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT036710;22/05/2024;18:00;18;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;4;1;0;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT036798;22/05/2024;18:25;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036803;22/05/2024;19:37;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;4;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT036804;22/05/2024;19:54;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;5;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036808;22/05/2024;20:39;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036809;22/05/2024;20:48;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT036811;22/05/2024;21:00;21;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036812;22/05/2024;21:15;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;0;1;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT036815;22/05/2024;21:30;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034987;22/05/2024;21:45;21;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Faro Airport;;Alfagar;;00:35;38;104,50
AT035723;23/05/2024;03:45;3;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alfagar;;Faro Airport;;00:35;38;0,00
AT035850;23/05/2024;04:15;4;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;3;1;Alfagar;;Faro Airport;;00:35;38;0,00
AT033732;23/05/2024;05:00;5;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT036094;23/05/2024;06:00;6;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;;Faro Airport;;00:35;38;71,50
AT036805;23/05/2024;07:00;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT036819;23/05/2024;09:15;9;;Ticket-SHOP;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Olhos de ?gua;;00:05;3;6,00
AT036817;23/05/2024;09:30;9;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;2;1;2;Alto da Colina;;Zoomarine-Guia;;00:19;13;30,00
AT036820;23/05/2024;09:55;9;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT036285;23/05/2024;10:00;10;Partida;ADM;Airport Transfer;Airport Transfer 1-3PAX;1;0;0;Alfagar;;Faro Airport;;00:35;38;0,00
AT036823;23/05/2024;10:10;10;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;3;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036822;23/05/2024;10:10;10;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;3;2;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036825;23/05/2024;10:30;10;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;5;0;0;Alto da Colina;;A?oteias;;00:00;;10,00
AT036824;23/05/2024;10:30;10;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;20,00
AT036641;23/05/2024;10:30;10;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Faro Airport;;Alto da Colina;;00:35;38;55,00
AT036802;23/05/2024;10:30;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT036826;23/05/2024;11:05;11;;Alfa Tours & Transfers;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT036827;23/05/2024;11:05;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;1;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036801;23/05/2024;11:15;11;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;1;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT036829;23/05/2024;11:25;11;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;2;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT035285;23/05/2024;12:05;12;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;1;Faro Airport;;Alfagar;;00:35;38;129,70
AT036837;23/05/2024;12:15;12;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Algarve Shopping - Guia;;Alto da Colina;;00:17;11;20,00
AT036838;23/05/2024;12:35;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036839;23/05/2024;12:50;12;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT033743;23/05/2024;13:00;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;37.0222849,-7.963351899999999;Alto da Colina;37.0941384,-8.209068499999999;00:35;38;65,00
AT036841;23/05/2024;13:55;13;;Alfagar Rece??o;Interzone;5 - 8 Pax;2;2;1;Alfagar;;Vilamoura-Marina;;00:25;20;40,00
AT036830;23/05/2024;14:00;14;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT036846;23/05/2024;15:20;15;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;4;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036818;23/05/2024;16:00;16;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;2;2;1;Zoomarine-Guia;;Alto da Colina;;00:19;13;30,00
AT036821;23/05/2024;17:00;17;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT036847;23/05/2024;17:07;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036848;23/05/2024;17:18;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036831;23/05/2024;17:45;17;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Marina-Albufeira;;Alfagar;;00:15;9;15,00
AT036242;23/05/2024;17:49;17;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT036849;23/05/2024;18:00;18;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;5;0;0;Alto da Colina;;A?oteias;;00:15;15;10,00
AT036842;23/05/2024;18:15;18;;Alfagar Rece??o;Interzone;5 - 8 Pax;2;2;1;Vilamoura-Marina;;Alfagar;;00:25;20;40,00
AT036850;23/05/2024;18:36;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036851;23/05/2024;18:55;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036852;23/05/2024;19:15;19;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;4;0;Old Town - Albufeira;;Alto da Colina;;00:07;4;10,00
AT036853;23/05/2024;19:20;19;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Oura - New Town;;Alfagar;;00:05;2;6,00
AT036854;23/05/2024;19:39;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT036855;23/05/2024;19:59;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;5;0;0;Alto da Colina;;Oura - New Town;;00:05;2;8,00
AT036806;23/05/2024;20:16;20;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alto da Colina;;00:35;38;65,00
AT036856;23/05/2024;20:26;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036857;23/05/2024;20:45;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036860;23/05/2024;22:32;22;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;5;0;0;Oura - New Town;;Alfagar;;00:05;2;8,00
AT035457;23/05/2024;23:25;23;Chegada;ADM;Airport Transfer;Airport Transfer 4-8PAX;6;0;0;Faro Airport;;Quarteira;;00:15;15;0,00
AT036311;24/05/2024;04:00;4;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;4;0;Alto da Colina;37.0941384,-8.209068499999999;Faro Airport;37.0222849,-7.963351899999999;00:35;38;71,50
AT036810;24/05/2024;04:00;4;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;0;2;Alfagar;;Faro Airport;;00:35;38;71,50
AT036294;24/05/2024;04:00;4;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;3;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT036722;24/05/2024;04:15;4;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;1;1;Alfagar;;Faro Airport;;00:35;38;71,50
AT033394;24/05/2024;09:00;9;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar Prestige III;37.091469,-8.209299999999999;Faro Airport;37.0222849,-7.963351899999999;00:15;15;0,00
AT036667;24/05/2024;09:30;9;Chegada;Website;Airport Transfer;Airport Transfer 4-8PAX;4;0;1;Faro Airport;;Alto da Colina;;00:35;38;65,00
AT036863;24/05/2024;09:35;9;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Alto da Colina;;Zoomarine-Guia;;00:19;13;25,00
AT036865;24/05/2024;09:50;9;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;4;3;1;Alto da Colina;;Zoomarine-Guia;;00:19;13;30,00
AT036867;24/05/2024;09:55;9;;Alto da Colina;Interzone;5 - 8 Pax;5;0;0;Alto da Colina;;Marina-Albufeira;;00:20;8;20,00
AT036835;24/05/2024;10:00;10;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT035592;24/05/2024;10:10;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;2;0;Alfagar;;Faro Airport;;00:35;38;0,00
AT036869;24/05/2024;10:15;10;;Ticket-SHOP;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT035601;24/05/2024;10:30;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;;Faro Airport;;00:35;38;0,00
AT035599;24/05/2024;10:30;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;5;3;0;Alfagar;;Faro Airport;;00:35;38;0,00
AT033235;24/05/2024;10:30;10;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;37.091469,-8.209299999999999;Faro Airport;37.0222849,-7.963351899999999;00:35;38;65,00
AT036875;24/05/2024;10:35;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036872;24/05/2024;10:35;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;1;Alto da Colina;;Zoomarine-Guia;;00:19;13;25,00
AT036878;24/05/2024;11:05;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;1;1;Alfagar;;Albufeira;;00:00;;6,00
AT034657;24/05/2024;11:15;11;Partida;Website;Airport Transfer;Airport Transfer 1-3PAX;2;1;1;Alto da Colina;;Faro Airport;;00:35;38;55,00
AT036718;24/05/2024;11:30;11;;Alto da Colina;Interzone;1 - 4 Pax;2;1;1;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT036832;24/05/2024;11:40;11;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;3;0;0;Alfagar;;Marina-Albufeira;;00:15;15;15,00
AT036845;24/05/2024;11:40;11;;Ticket-SHOP;Interzone;1 - 4 Pax;2;2;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT036868;24/05/2024;11:45;11;;Alto da Colina;Interzone;1 - 4 Pax;3;1;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT036881;24/05/2024;12:00;12;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Loul?;;00:32;36;40,00
AT036883;24/05/2024;12:45;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034121;24/05/2024;13:25;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;0;2;Faro Airport;;Alfagar;;00:35;38;65,00
AT036672;24/05/2024;13:25;13;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Faro Airport;;Alfagar;;00:35;38;104,50
AT036885;24/05/2024;13:40;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036834;24/05/2024;13:45;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;1;0;Alfagar;;Ferreiras - Esta??o Comboios;;00:12;6;15,00
AT036886;24/05/2024;15:10;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036887;24/05/2024;15:30;15;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;2;3;0;Albufeira;;Alfagar;;00:00;;6,00
AT036833;24/05/2024;15:30;15;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;3;0;0;Marina-Albufeira;;Alfagar;;00:15;15;15,00
AT036888;24/05/2024;15:45;15;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;4;0;0;Marina-Albufeira;;Alto da Colina;;00:20;8;15,00
AT036890;24/05/2024;15:50;15;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT036891;24/05/2024;16:26;16;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036836;24/05/2024;16:30;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT036882;24/05/2024;16:30;16;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;;Alfagar;;00:32;36;40,00
AT036894;24/05/2024;16:59;16;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;2;3;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT036893;24/05/2024;17:00;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036866;24/05/2024;17:00;17;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;4;3;1;Zoomarine-Guia;;Alto da Colina;;00:19;13;30,00
AT036892;24/05/2024;17:10;17;;Alfa Tours & Transfers;Parques Tem?ticos;1 - 4 Pax;2;1;1;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT036864;24/05/2024;17:30;17;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Zoomarine-Guia;;Alto da Colina;;00:19;13;25,00
AT036895;24/05/2024;17:49;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036456;24/05/2024;18:00;18;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT036896;24/05/2024;18:09;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036897;24/05/2024;18:15;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036898;24/05/2024;18:30;18;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;3;1;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;10,00
AT036900;24/05/2024;18:32;18;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;1;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034472;24/05/2024;18:36;18;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;;Alfagar;;00:35;38;104,50
AT036902;24/05/2024;18:50;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036901;24/05/2024;18:50;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036904;24/05/2024;19:38;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036905;24/05/2024;19:42;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;2;0;Alto da Colina;;Oura - New Town;;00:05;2;8,00
AT036368;24/05/2024;19:50;19;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alfagar;;00:35;38;65,00
AT036907;24/05/2024;20:12;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036909;24/05/2024;20:14;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036908;24/05/2024;20:20;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036910;24/05/2024;20:30;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036911;24/05/2024;20:45;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;8,00
AT036913;24/05/2024;21:10;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036914;24/05/2024;21:45;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;2;4;0;Oura - New Town;;Alto da Colina;;00:05;2;8,00
AT036915;24/05/2024;22:00;22;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;0;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;10,00
AT036916;24/05/2024;22:20;22;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034612;24/05/2024;23:10;23;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Faro Airport;;Cerro Malpique;;00:45;46;55,00
AT033859;25/05/2024;04:00;4;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;55,00
AT036756;25/05/2024;05:00;5;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;4;2;1;Alto da Colina;;Faro Airport;;00:35;38;71,50
AT036367;25/05/2024;05:15;5;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT036300;25/05/2024;07:40;7;Partida;Website;Airport Transfer;Airport Transfer 4-8PAX;4;1;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT036873;25/05/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Loul?;;00:32;36;60,00
AT036870;25/05/2024;08:30;8;;Ticket-SHOP;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Loul?;;00:32;36;30,00
AT036879;25/05/2024;09:05;9;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT036761;25/05/2024;09:45;9;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT036917;25/05/2024;09:51;9;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;2;3;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT036918;25/05/2024;10:11;10;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Olhos de ?gua;;00:05;3;6,00
AT036919;25/05/2024;10:12;10;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036920;25/05/2024;10:27;10;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Algarve Shopping - Guia;;00:17;11;20,00
AT036924;25/05/2024;10:53;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036929;25/05/2024;11:11;11;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Mar Shopping;;00:00;;50,00
AT036899;25/05/2024;12:00;12;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;2;1;0;Alfagar;;Marina- Baixa de Faro;;00:40;38;60,00
AT036749;25/05/2024;12:50;12;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT036932;25/05/2024;13:20;13;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;2;2;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT036874;25/05/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Loul?;;Alfagar;;00:32;36;0,00
AT036871;25/05/2024;13:30;13;;Ticket-SHOP;Interzone;1 - 4 Pax;2;0;0;Loul?;;Alfagar;;00:32;36;0,00
AT036933;25/05/2024;13:35;13;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;2;3;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT036816;25/05/2024;13:40;13;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;3;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT036934;25/05/2024;13:45;13;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036935;25/05/2024;14:09;14;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036936;25/05/2024;14:57;14;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT036921;25/05/2024;15:00;15;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Algarve Shopping - Guia;;Alfagar;;00:17;11;20,00
AT033159;25/05/2024;15:30;15;Partida;Website;Airport Transfer;Airport Transfer 4-8PAX;2;3;0;Alfagar;37.0917719,-8.208263200000001;Faro Airport;37.0222868,-7.9634456;00:35;38;65,00
AT036937;25/05/2024;15:40;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036938;25/05/2024;15:52;15;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036762;25/05/2024;16:00;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT036939;25/05/2024;16:22;16;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;2;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036940;25/05/2024;16:23;16;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036944;25/05/2024;16:30;16;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Albufeira;;Faro Airport;;00:00;;55,00
AT036941;25/05/2024;17:00;17;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Mar Shopping;;Alfagar;;00:30;30;50,00
AT036556;25/05/2024;17:30;17;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;1;0;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT036942;25/05/2024;17:35;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036945;25/05/2024;17:51;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036889;25/05/2024;17:55;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;;Alto da Colina;;00:35;38;55,00
